customer_id,age,gender,region,income_tier,education_level,marital_status,tenure_months,contract_type,preferred_channel,loyalty_tier,churn
CUST008231,44.0,Female,Central,Mid,High School,Married,35,Monthly,App,Bronze,0
CUST008586,41.0,Female,West,Mid,High School,Married,15,Multi-year,In-store,Bronze,0
CUST008077,59.0,Female,Central,Mid,Graduate,Single,38,Monthly,App,Bronze,1
CUST011895,75.0,Female,SOUTH,Mid,High School,Married,18,Monthly,App,Bronze,1
CUST008161,73.0,Female,East,,Post-Graduate,Married,14,Monthly,Web,Gold,1
CUST006095,,Non-binary,east,,Post-Graduate,Single,28,Monthly,In-store,Gold,0
CUST008139,43.0,Male,central,High,Graduate,Married,8,Monthly,In-store,Gold,1
CUST001013,44.0,Male,East,High,Graduate,Married,12,Monthly,In-store,Platinum,0
CUST003371,45.0,Male,north ,Mid,,Married,70,Monthly,In-store,Bronze,0
CUST005741,,Male,north,Low,Graduate,Single,79,Monthly,Phone,Bronze,0
CUST016032,54.0,Male,North,Low,High School,Married,29,Annual,Phone,Bronze,1
CUST012126,65.0,Non-binary,NORTH,Mid,Doctorate,Single,20,Annual,In-store,Bronze,0
CUST011404,50.0,Male,North,,High School,Widowed,18,Annual,Web,Bronze,1
CUST003550,36.0,Female,North,Mid,Post-Graduate,Married,12,Annual,App,Bronze,0
CUST003083,37.0,Female,SOUTH,Mid,Doctorate,Divorced,34,Multi-year,Phone,Bronze,1
CUST010649,44.0,Male,EAST,,Graduate,Married,30,Multi-year,In-store,Bronze,1
CUST002753,19.0,Male,EAST,Mid,Post-Graduate,Divorced,3,Monthly,In-store,Bronze,0
CUST000802,28.0,Male,west,High,High School,Widowed,45,Annual,App,,0
CUST017339,45.0,Non-binary,NORTH,Mid,Graduate,Single,3,Annual,Web,Silver,1
CUST002184,24.0,M,Central,Low,High School,Divorced,55,Monthly,Web,Bronze,0
CUST009747,54.0,FEMALE,South,Mid,Doctorate,Married,32,Annual,App,Bronze,0
CUST017094,46.0,Male,Central,Mid,Doctorate,Married,27,Monthly,Web,Gold,0
CUST010364,42.0,Male,west,Mid,High School,Single,14,multi-year,In-store,Bronze,1
CUST010935,40.0,female,north ,Mid,Graduate,Married,87,Monthly,Web,Bronze,1
CUST005279,42.0,female,CENTRAL,Mid,High School,Single,14,Multi-year,App,Silver,0
CUST007076,41.0,Male,East,High,Graduate,Single,15,Multi year,Phone,Gold,0
CUST010986,57.0,Male,WEST,,High School,Married,20,Monthly,Web,Silver,0
CUST007988,56.0,male,CENTRAL,High,Graduate,Divorced,20,Annual,Web,Bronze,0
CUST008704,52.0,Female,central,,Graduate,Single,20,Annual,In-store,,0
CUST010561,52.0,Female,SOUTH,High,Post-Graduate,Widowed,31,Monthly,Phone,Bronze,0
CUST016735,18.0,Female,South,,Post-Graduate,Married,12,multiyear,Web,Bronze,0
CUST018136,23.0,Female,west,High,High School,Married,6,Monthly,App,Platinum,0
CUST006485,45.0,Male,NORTH,Mid,High School,Widowed,28,Annual,Phone,Silver,0
CUST000526,40.0,Male,West,Low,Graduate,Single,12,Monthly,In-store,Gold,0
CUST011500,,Female,north,Mid,High School,Married,28,Annual,Web,Bronze,1
CUST008390,56.0,Non-binary,South ,Mid,Graduate,Married,43,Multi-year,Web,Gold,0
CUST001253,,M,East,Mid,High School,Widowed,58,Annual,Web,Gold,0
CUST012128,52.0,male,south,Low,Graduate,Married,9,Annual,In-store,Bronze,0
CUST014359,37.0,Female,East,Mid,High School,Single,2,Monthly,App,Bronze,0
CUST012827,39.0,Female,Central,Mid,High School,Single,32,Monthly,App,Bronze,0
CUST017351,23.0,FEMALE,north ,Low,High School,Married,47,Monthly,Phone,Bronze,0
CUST018132,39.0,Male,North,Mid,Graduate,Divorced,20,Monthly,Phone,,1
CUST011320,41.0,Female,East,Mid,High School,Single,71,Multi-year,Web,Silver,1
CUST014371,44.0,Female,South,Mid,Graduate,Single,29,Annual,Web,Silver,0
CUST005511,,Non-binary,West,Mid,Graduate,Widowed,12,Annual,Phone,Bronze,0
CUST008722,63.0,male,North,Mid,Doctorate,Married,12,Annual,In-store,Silver,1
CUST000295,,Male,South,Low,Post-Graduate,Married,55,Monthly,Web,Silver,0
CUST009406,51.0,Female,south,Mid,Graduate,Divorced,13,Monthly,In-store,Silver,0
CUST018348,52.0,Male,central,Low,Graduate,Widowed,29,multi-year,Phone,Gold,0
CUST005890,38.0,Female,central,Mid,High School,Married,8,Monthly,Web,Platinum,0
CUST000395,34.0,F,west,Mid,High School,Married,29,Annual,Phone,,0
CUST011992,26.0,Female,CENTRAL,Mid,Doctorate,Single,14,Monthly,App,Platinum,0
CUST004092,54.0,MALE,East,,Graduate,Widowed,16,Monthly,Web,Gold,0
CUST004738,24.0,F,North,High,Graduate,Single,64,Monthly,In-store,Bronze,0
CUST000818,37.0,Male,West,Mid,High School,Married,49,Annual,Web,,0
CUST008977,18.0,Female,central,High,Graduate,Single,12,Monthly,App,Bronze,0
CUST011517,52.0,F,CENTRAL,High,Graduate,Single,78,Annual,App,Silver,0
CUST019998,47.0,M,East,High,Graduate,Single,10,Annual,Web,Bronze,1
CUST007444,41.0,Male,central,Low,Post-Graduate,Married,50,Monthly,Web,Bronze,0
CUST015206,38.0,Male,south,High,High School,Married,26,Monthly,Web,Bronze,1
CUST014962,48.0,Non-binary,EAST,Low,High School,Married,12,Annual,In-store,Silver,1
CUST013258,38.0,Female,CENTRAL,,High School,Married,76,Multi-year,Phone,Gold,0
CUST018456,41.0,F,South,Low,Graduate,Married,11,Monthly,Web,Silver,0
CUST015970,53.0,Male,WEST,High,Graduate,Single,49,Monthly,App,Bronze,0
CUST007348,23.0,Male,EAST,High,,Divorced,8,multiyear,Web,Bronze,0
CUST007338,25.0,Male,WEST,Mid,Doctorate,Single,28,Annual,In-store,Bronze,0
CUST017728,23.0,MALE,south,High,,Married,29,Multi-year,App,Bronze,0
CUST007747,58.0,Male,south,Mid,Graduate,Married,18,Monthly,Web,Silver,0
CUST004334,44.0,Female,north ,Mid,Graduate,Married,35,Multi-year,In-store,,0
CUST012818,33.0,Female,east,Low,Graduate,Divorced,29,Annual,In-store,Bronze,0
CUST018150,57.0,M,EAST,Low,Graduate,Single,35,Monthly,In-store,,0
CUST010227,41.0,Male,West,Mid,High School,Married,18,Annual,Web,Gold,0
CUST017585,44.0,F,west,Low,Doctorate,Divorced,17,Annual,Web,,0
CUST017504,52.0,male,North,High,Graduate,Married,35,Annual,Web,Bronze,0
CUST005750,40.0,female,north,Low,,Married,42,Monthly,Web,Gold,1
CUST002470,46.0,Male,North,High,Post-Graduate,Single,87,Annual,Phone,Bronze,0
CUST009330,,Female,SOUTH,Low,High School,Single,26,Monthly,In-store,Silver,0
CUST016972,71.0,Male,Central,Low,Graduate,Married,23,Monthly,Phone,Gold,0
CUST008309,,Male,WEST,Mid,,Divorced,35,Annual,Phone,Silver,0
CUST000678,29.0,F,SOUTH,Mid,,Single,11,Multi-year,In-store,Gold,0
CUST001059,40.0,male,South ,,Graduate,Married,41,Monthly,App,Silver,0
CUST004966,28.0,female,north,,High School,Married,49,Monthly,Phone,Silver,0
CUST012389,,Male,North,Low,Graduate,Married,22,Monthly,App,Bronze,0
CUST005530,59.0,Female,north,Mid,Graduate,Single,80,Monthly,Web,,0
CUST009156,45.0,Female,south,High,Graduate,Single,31,Multi-year,Phone,Bronze,0
CUST007180,51.0,Non-binary,west,Mid,Graduate,Widowed,35,Monthly,In-store,,0
CUST015051,30.0,F,West,High,High School,Single,27,Multi-year,In-store,Bronze,1
CUST016298,53.0,Female,South ,Low,High School,Married,28,Annual,In-store,Silver,0
CUST013955,43.0,Male,EAST,Mid,High School,Married,25,Monthly,Web,Platinum,0
CUST014342,53.0,Female,CENTRAL,Low,Graduate,Single,32,Monthly,In-store,,0
CUST005184,30.0,Male,Central,Mid,Post-Graduate,Married,18,Monthly,Web,Gold,0
CUST017546,37.0,Female,West,Mid,Graduate,Married,6,Annual,Web,Gold,1
CUST014026,38.0,Female,WEST,High,Graduate,Divorced,50,Monthly,In-store,,0
CUST003506,43.0,Female,south,,Graduate,Single,9,Annual,Phone,Silver,1
CUST007033,,Female,NORTH,High,Post-Graduate,Widowed,23,Multi-year,In-store,Bronze,1
CUST005684,35.0,Male,South,Low,Post-Graduate,Married,120,Annual,Phone,Bronze,1
CUST014939,35.0,Male,East,Mid,Graduate,Widowed,21,Annual,App,Platinum,1
CUST007400,46.0,Male,CENTRAL,Mid,Graduate,Married,70,Monthly,Web,Gold,0
CUST009541,37.0,Male,east,Mid,Graduate,Divorced,38,Monthly,Web,Bronze,0
CUST009843,47.0,F,central,Mid,Graduate,Single,42,Monthly,Web,Bronze,0
CUST019819,49.0,male,south,Mid,,Married,14,Monthly,App,Bronze,0
CUST001501,34.0,Female,EAST,Mid,Graduate,Married,28,Monthly,App,Silver,0
CUST008757,,Female,West,Mid,Graduate,Single,26,Annual,In-store,Bronze,0
CUST006739,35.0,FEMALE,east,Mid,Post-Graduate,Single,29,Monthly,App,Gold,1
CUST017399,37.0,Female,Central,Mid,,Married,40,Annual,Web,Bronze,0
CUST017727,33.0,Female,EAST,Low,Post-Graduate,Single,30,Monthly,In-store,Bronze,1
CUST010137,55.0,Male,north,High,,Married,19,Monthly,Web,Gold,1
CUST012125,27.0,Male,East,Low,High School,Married,29,Annual,In-store,Silver,0
CUST012572,42.0,Male,East,Mid,High School,Married,20,Monthly,Web,Platinum,0
CUST011475,19.0,Male,South,Mid,,Single,12,Monthly,App,Bronze,0
CUST004404,62.0,Non-binary,EAST,Mid,Graduate,Married,76,Annual,App,Silver,0
CUST013006,18.0,FEMALE,South,High,High School,Married,27,Monthly,App,Bronze,0
CUST006256,48.0,male,NORTH,Mid,Graduate,Married,41,Multi-year,Web,Gold,0
CUST008166,59.0,M,south,Low,Graduate,Single,62,Monthly,In-store,,0
CUST001393,45.0,MALE,CENTRAL,High,Doctorate,Single,39,Annual,In-store,Platinum,0
CUST018596,43.0,M,west,High,High School,Divorced,20,Monthly,Web,Silver,0
CUST018913,28.0,Female,SOUTH,Low,High School,Married,44,Annual,Web,Gold,0
CUST009053,,Male,east,Mid,Post-Graduate,Single,21,Annual,Web,,1
CUST016698,29.0,Male,WEST,Mid,Post-Graduate,Divorced,31,Annual,Web,Bronze,0
CUST018946,31.0,Male,EAST,Mid,High School,Married,13,Monthly,Web,Bronze,0
CUST000254,38.0,Male,West,Low,,Single,32,Annual,In-store,Bronze,1
CUST006406,54.0,M,east,,Graduate,Married,7,Annual,In-store,,0
CUST000579,44.0,Male,SOUTH,Mid,High School,Married,57,Annual,Phone,Silver,0
CUST013666,,Female,west,Mid,High School,Single,19,Annual,Phone,Platinum,0
CUST014640,,Female,West,Mid,Post-Graduate,Single,28,Monthly,Web,,0
CUST004494,31.0,Female,east,Mid,Graduate,Single,22,Annual,App,Platinum,0
CUST015473,,M,east,Mid,,Single,33,Multi-year,Web,Silver,1
CUST006676,,Male,NORTH,Mid,High School,Single,43,Multi-year,App,Gold,0
CUST019519,43.0,Male,east,Low,Graduate,Single,31,Monthly,Web,Bronze,0
CUST001216,39.0,Female,WEST,Mid,Graduate,Single,28,Annual,App,,1
CUST017920,35.0,F,CENTRAL,Mid,,Single,30,Annual,App,Bronze,0
CUST013492,58.0,FEMALE,East,Mid,Graduate,Married,15,Monthly,Web,Bronze,0
CUST006787,35.0,Female,WEST,Mid,Graduate,Married,21,Monthly,In-store,Gold,0
CUST000815,71.0,Female,WEST,Low,,Single,15,Multi-year,Web,,0
CUST012877,46.0,Male,central,Low,Graduate,Married,54,Monthly,In-store,,0
CUST010474,48.0,male,Central,Mid,,Divorced,26,Annual,Web,Bronze,0
CUST009241,33.0,Female,South ,Mid,,Widowed,29,Multi year,In-store,Bronze,0
CUST009633,37.0,Female,north,High,High School,Married,6,Monthly,Web,Bronze,0
CUST004450,,Male,central,Low,High School,Divorced,36,multi-year,In-store,Bronze,0
CUST009059,71.0,FEMALE,CENTRAL,Mid,Post-Graduate,Single,38,Annual,In-store,Silver,1
CUST001868,60.0,male,CENTRAL,Low,,Married,23,Monthly,App,Bronze,0
CUST000658,26.0,Male,EAST,Mid,Graduate,Divorced,42,Monthly,Web,,0
CUST010305,34.0,Female,CENTRAL,Low,Doctorate,Married,10,Monthly,App,Bronze,0
CUST013880,19.0,Male,Central,Mid,Doctorate,Married,31,Monthly,App,Gold,0
CUST012477,,male,West,Mid,Graduate,Married,11,Monthly,Web,Platinum,0
CUST002358,41.0,Male,South,,Graduate,Single,25,Monthly,Web,Bronze,0
CUST013098,64.0,Female,central,Mid,High School,Divorced,7,Monthly,Web,Silver,0
CUST018449,28.0,F,WEST,Low,Graduate,Married,41,Monthly,In-store,Silver,0
CUST011221,31.0,Female,west,Mid,High School,Divorced,22,Monthly,App,Bronze,0
CUST019251,33.0,Female,North,High,Post-Graduate,Married,19,Annual,Web,,0
CUST006654,42.0,Female,NORTH,Low,High School,Married,41,Monthly,Phone,Bronze,0
CUST006055,34.0,Female,EAST,High,Graduate,Married,11,Annual,Web,Bronze,0
CUST015591,60.0,F,central,Mid,High School,Married,12,multiyear,Phone,Silver,0
CUST015868,46.0,Male,CENTRAL,Mid,,Single,33,Annual,App,Gold,0
CUST019848,,male,east,High,High School,Single,21,Monthly,App,Gold,0
CUST005470,,F,SOUTH,Low,High School,Married,11,Monthly,Web,Gold,0
CUST011964,42.0,female,central,Mid,High School,Married,35,Annual,Phone,,0
CUST010053,36.0,F,North,High,Graduate,Divorced,13,Monthly,Web,Bronze,0
CUST012467,43.0,Female,east,,High School,Married,3,Monthly,In-store,Silver,0
CUST009863,44.0,Male,East,,High School,Divorced,12,Monthly,In-store,Bronze,0
CUST010120,41.0,Male,South ,Low,Doctorate,Married,15,Monthly,In-store,,0
CUST003383,52.0,Female,South ,Low,Graduate,Married,40,Monthly,Web,Silver,0
CUST014902,43.0,Non-binary,west,Low,Post-Graduate,Married,41,Monthly,App,,0
CUST000461,30.0,Male,central,Low,Graduate,Single,95,Monthly,App,,0
CUST012063,36.0,Female,WEST,Low,Post-Graduate,Single,47,Annual,In-store,Silver,0
CUST005218,24.0,Female,west,,Post-Graduate,Single,31,Annual,Web,Bronze,0
CUST018724,45.0,Female,North,High,High School,Divorced,17,Annual,Web,Silver,1
CUST006691,37.0,Male,South ,Mid,Post-Graduate,Divorced,27,Multi-year,App,Bronze,0
CUST019977,42.0,Female,CENTRAL,,Graduate,Widowed,31,Monthly,App,Silver,0
CUST000005,53.0,Female,south,Mid,High School,Widowed,21,Monthly,App,Bronze,0
CUST005043,32.0,F,North,High,Post-Graduate,Married,29,Annual,App,Bronze,1
CUST014705,41.0,Female,east,Low,High School,Widowed,29,Monthly,App,Gold,0
CUST002176,39.0,F,central,Low,Graduate,Divorced,26,Monthly,Web,Silver,0
CUST013620,56.0,male,south,Mid,High School,Married,24,Monthly,Web,,0
CUST009797,47.0,Non-binary,CENTRAL,Mid,High School,Single,13,multiyear,App,Bronze,0
CUST000002,53.0,Female,Central,Low,High School,Married,28,Monthly,Web,Platinum,0
CUST002985,49.0,Male,south,Mid,,Married,45,Multi-year,App,,0
CUST002495,32.0,F,Central,Mid,High School,Married,22,Monthly,Web,Silver,0
CUST010928,37.0,Female,central,High,High School,Divorced,32,Annual,App,Gold,0
CUST015869,,MALE,South ,High,Post-Graduate,Divorced,18,Annual,In-store,Gold,0
CUST015017,51.0,Female,SOUTH,Mid,,Divorced,11,Monthly,App,Platinum,0
CUST005727,59.0,Male,South,Mid,High School,Divorced,8,Annual,Web,Silver,0
CUST019532,25.0,male,west,Mid,Post-Graduate,Married,11,Monthly,App,Silver,0
CUST000499,60.0,MALE,South,Mid,Graduate,Single,21,Annual,App,Silver,1
CUST014463,61.0,Female,EAST,High,High School,Married,32,Monthly,Phone,Silver,0
CUST019940,50.0,male,West,Mid,Graduate,Single,24,Monthly,App,Bronze,1
CUST011983,58.0,Female,Central,High,Post-Graduate,Married,49,Multi-year,App,Silver,0
CUST009579,57.0,Female,north ,Mid,,Divorced,9,Monthly,Web,Bronze,0
CUST009666,47.0,MALE,East,Low,,Single,27,Annual,In-store,Bronze,0
CUST017738,35.0,Male,WEST,Mid,Post-Graduate,Married,11,Monthly,In-store,Bronze,0
CUST001934,20.0,Non-binary,CENTRAL,Low,Graduate,Single,11,Annual,Web,Silver,1
CUST007528,,Male,South,Mid,High School,Single,23,Monthly,In-store,,0
CUST014769,52.0,Female,West,Low,Graduate,Widowed,45,Monthly,In-store,Bronze,0
CUST000726,38.0,Female,north,High,High School,Divorced,14,Multi-year,In-store,Bronze,1
CUST014159,,Female,south,Low,Post-Graduate,Married,10,Multi-year,Phone,Bronze,0
CUST017255,55.0,Male,north ,Mid,,Single,31,Monthly,Web,Bronze,0
CUST009767,49.0,Male,south,Low,,Single,6,Monthly,Web,,1
CUST001832,,Male,East,Mid,Graduate,Married,44,Annual,App,Silver,0
CUST010909,36.0,Female,South,Low,High School,Divorced,12,Monthly,Web,Bronze,1
CUST016541,51.0,FEMALE,WEST,Mid,High School,Married,20,Annual,App,Silver,0
CUST006144,31.0,Non-binary,west,Low,Graduate,Single,16,Monthly,App,Bronze,1
CUST003116,36.0,male,North,High,,Married,30,Monthly,Web,Platinum,0
CUST012365,48.0,Female,east,Mid,High School,Divorced,12,Monthly,App,Bronze,0
CUST003439,54.0,Female,North,,Graduate,Single,27,Annual,Phone,Silver,0
CUST014615,54.0,Female,South ,,High School,Married,8,Monthly,App,Bronze,0
CUST016097,39.0,Female,central,Mid,Graduate,Married,13,Monthly,Web,,0
CUST013286,41.0,Female,East,Low,Graduate,Single,9,Monthly,Web,Platinum,0
CUST007000,,Male,South ,Mid,Graduate,Married,4,Multi year,Phone,Bronze,0
CUST004862,44.0,Female,south,High,High School,Single,20,Annual,App,Silver,0
CUST019429,19.0,Female,EAST,Low,Post-Graduate,Married,32,Monthly,Phone,Gold,0
CUST017600,40.0,Male,WEST,Mid,Graduate,Married,3,Monthly,Web,,0
CUST016313,59.0,Female,NORTH,High,Graduate,Married,8,Multi-year,Web,Bronze,0
CUST015588,22.0,male,South ,Mid,Graduate,Married,53,Monthly,In-store,Gold,0
CUST000128,56.0,Male,Central,Mid,Post-Graduate,Married,58,Multi-year,App,Bronze,0
CUST014746,46.0,Female,SOUTH,Mid,Graduate,Married,11,Annual,Web,Platinum,0
CUST001716,46.0,Female,South,High,Post-Graduate,Single,41,Monthly,Web,,1
CUST006742,38.0,Male,SOUTH,Low,Graduate,Divorced,23,Monthly,In-store,Bronze,0
CUST010544,50.0,M,North,Mid,Graduate,Single,8,multiyear,Web,Bronze,0
CUST016561,26.0,Female,north,Low,High School,Divorced,22,Monthly,In-store,,1
CUST014129,30.0,F,SOUTH,High,Post-Graduate,Single,25,Annual,In-store,Platinum,0
CUST005368,27.0,Male,NORTH,Mid,High School,Widowed,33,Monthly,In-store,Bronze,0
CUST018154,43.0,Male,North,Mid,High School,Divorced,37,Monthly,Web,Bronze,0
CUST006091,26.0,Male,West,Mid,Graduate,Single,39,Annual,Web,Silver,1
CUST000642,42.0,Non-binary,SOUTH,Mid,Graduate,Single,31,Monthly,Web,Gold,0
CUST005625,22.0,Male,central,Low,Graduate,Single,62,Monthly,Phone,Silver,0
CUST001459,38.0,Female,west,Mid,High School,Single,4,Multi-year,Web,Bronze,0
CUST001957,50.0,Male,North,Low,High School,Married,15,Monthly,App,Gold,0
CUST019652,32.0,Male,south,Low,High School,Widowed,61,Monthly,In-store,Gold,0
CUST016786,37.0,Female,South ,Low,High School,Divorced,31,Annual,App,Bronze,0
CUST011757,42.0,Female,central,Mid,Graduate,Single,93,Monthly,Web,Silver,0
CUST009926,48.0,Female,north,High,High School,Married,48,Monthly,In-store,Gold,0
CUST006983,24.0,Female,South ,High,Graduate,Married,88,Monthly,App,,0
CUST010879,41.0,Male,south,High,High School,Married,55,Multi year,App,Silver,0
CUST010661,44.0,Female,SOUTH,Low,Graduate,Married,28,Annual,App,Platinum,0
CUST015864,,Male,East,Low,Graduate,Married,23,Monthly,App,Silver,0
CUST012974,43.0,FEMALE,east,Mid,High School,Married,36,Annual,In-store,Bronze,1
CUST002651,37.0,male,east,Mid,High School,Widowed,69,Multi year,App,,1
CUST012321,42.0,Female,SOUTH,,Graduate,Single,69,Multi-year,Web,Bronze,0
CUST015714,45.0,Male,west,Mid,Graduate,Single,32,Annual,App,Gold,0
CUST001663,59.0,Female,East,Low,Graduate,Married,71,Monthly,In-store,Bronze,0
CUST014476,32.0,Male,north ,Mid,,Married,53,Monthly,App,Bronze,1
CUST004932,44.0,Female,WEST,High,Graduate,Single,27,Annual,App,Platinum,0
CUST005266,72.0,F,central,,Graduate,Single,48,Annual,App,Silver,1
CUST012588,31.0,Male,NORTH,High,Graduate,Married,14,multiyear,Web,Gold,0
CUST019375,36.0,Female,central,Low,Graduate,Single,25,Annual,Web,,0
CUST008657,60.0,F,SOUTH,Low,,Divorced,37,Annual,App,Bronze,0
CUST000660,49.0,female,East,Mid,,Single,5,Monthly,Web,Bronze,0
CUST015876,41.0,MALE,CENTRAL,Mid,Graduate,Married,77,Monthly,Web,Platinum,0
CUST007584,38.0,Female,East,Low,,Married,12,Annual,In-store,Platinum,0
CUST012388,52.0,F,East,High,High School,Single,26,Multi-year,Web,Silver,0
CUST012319,34.0,Non-binary,CENTRAL,Low,Post-Graduate,Married,47,Monthly,Web,Silver,1
CUST002553,34.0,M,Central,Mid,,Divorced,9,Monthly,Web,Silver,0
CUST010707,25.0,Male,Central,Mid,High School,Widowed,22,Monthly,In-store,Bronze,1
CUST019379,60.0,female,WEST,Low,Post-Graduate,Married,27,Monthly,App,Platinum,0
CUST011764,18.0,Female,south,Low,Graduate,Married,25,Monthly,Web,Bronze,0
CUST004265,44.0,Male,west,Mid,Post-Graduate,Single,16,multi-year,App,,1
CUST014938,57.0,Female,north ,Mid,Graduate,Married,59,Multi-year,Web,,1
CUST013639,59.0,Male,west,High,,Married,22,Monthly,In-store,Bronze,0
CUST011742,,Female,South,Low,Post-Graduate,Single,64,Monthly,Phone,Platinum,0
CUST004303,75.0,Male,CENTRAL,High,High School,Single,32,Annual,Web,Bronze,0
CUST008143,28.0,Female,WEST,Mid,,Married,84,Monthly,Web,Bronze,0
CUST011705,26.0,Male,North,High,Graduate,Widowed,27,Multi-year,Web,Gold,0
CUST003624,23.0,Female,CENTRAL,Low,Graduate,Married,85,Multi-year,Phone,Silver,0
CUST017033,33.0,Male,North,High,Graduate,Widowed,27,Monthly,In-store,,1
CUST014442,51.0,male,WEST,Mid,Doctorate,Single,50,Monthly,Web,Platinum,0
CUST018302,50.0,Male,north,Mid,High School,Married,5,Monthly,Web,,0
CUST003457,21.0,male,South ,High,Graduate,Single,11,Monthly,App,Bronze,1
CUST006277,37.0,FEMALE,WEST,High,,Divorced,8,Annual,App,Silver,0
CUST016991,50.0,Female,west,Mid,Post-Graduate,Divorced,17,Monthly,App,Silver,0
CUST018462,28.0,Male,South ,Low,High School,Single,1,Monthly,Web,Platinum,1
CUST013662,,Female,WEST,Mid,Post-Graduate,Single,28,Multi year,Web,Bronze,1
CUST000514,18.0,Non-binary,East,Mid,High School,Divorced,52,Multi year,In-store,Bronze,0
CUST009191,35.0,male,north ,Low,Doctorate,Single,21,Monthly,Phone,Platinum,1
CUST001018,48.0,Male,SOUTH,,Graduate,Single,46,Monthly,Phone,Bronze,0
CUST013636,72.0,male,north ,Low,Doctorate,Married,117,Multi-year,Web,Gold,0
CUST004090,45.0,Female,NORTH,Mid,Graduate,Widowed,13,Annual,In-store,Gold,0
CUST001274,51.0,Male,East,Mid,Graduate,Married,17,Multi year,In-store,,0
CUST016665,35.0,male,east,Mid,Doctorate,Married,74,Annual,App,Bronze,0
CUST011835,42.0,Female,East,Low,Post-Graduate,Married,11,Monthly,Phone,Silver,0
CUST001423,18.0,Male,West,Low,Graduate,Married,11,Monthly,App,,1
CUST003555,55.0,Female,South ,Low,High School,Married,6,Monthly,Phone,Bronze,1
CUST003967,59.0,Female,SOUTH,High,Post-Graduate,Widowed,111,Monthly,App,Bronze,1
CUST013248,27.0,Male,South,Low,Graduate,Married,7,Monthly,In-store,,0
CUST019609,48.0,F,South,Mid,Graduate,Married,23,Multi-year,In-store,Silver,1
CUST009687,46.0,Male,SOUTH,Mid,Graduate,Single,46,Monthly,Web,Bronze,1
CUST002916,55.0,Male,South,Mid,High School,Divorced,73,Annual,Web,,0
CUST010359,44.0,M,West,Mid,Graduate,Married,45,Monthly,Web,,0
