customer_id,purchase_frequency,avg_order_value,total_spend_6m,recency_days,product_categories_used,returns_ratio,email_open_rate,app_sessions_per_month,support_tickets_6m,campaign_response_rate,last_promotion_used,customer_satisfaction_score,payment_method
CUST000574,15.0,417.5,5725.5,,4,0.4038,0.7835,24.0,11,0.5006,,80.0,COD
CUST009532,7.0,151.58,1097.72,88.0,1,0.2839,0.37,,9,0.2605,Cashback,72.0,Credit Card
CUST014253,36.0,195.8,7066.1,183.0,6,0.2018,0.356,60.0,19,0.2001,No Promotion,2.5,Wallet
CUST008616,8.0,203.2,1504.55,38.0,4,0.4792,0.7673,60.0,6,0.7071,Cashback,60.0,COD
CUST007189,4.0,27.74,115.34,107.0,1,0.4469,0.5287,32.0,9,0.97,Discount,31.0,Credit Card
CUST011151,7.0,44.33,290.32,183.0,1,0.3644,0.98,24.0,1,0.9607,Cashback,63.5,Credit Card
CUST017037,17.0,150.9,2562.66,145.0,1,0.1641,0.5183,0.0,11,0.0,No Promotion,78.0,Wallet
CUST019436,13.0,80.43,1133.46,167.0,6,0.0,0.0911,0.0,0,0.5906,Cashback,53.0,Credit Card
CUST017819,1.0,170.61,185.72,122.0,1,0.0,0.3155,23.0,0,0.0,Discount,23.0,Credit Card
CUST005070,16.0,21.25,345.71,1.0,6,0.4124,0.2447,18.0,18,0.6853,No Promotion,55.0,Wallet
CUST016880,11.0,201.72,2256.62,,1,0.0,,37.0,2,0.5106,No Promotion,80.5,Debit Card
CUST018995,6.0,54.48,298.38,124.0,6,0.185,0.5786,,2,0.5998,Cashback,79.0,Debit Card
CUST011092,13.0,107.28,1374.26,73.0,4,0.0,0.0248,1.0,7,0.0245,Free Shipping,74.0,Wallet
CUST003963,,52.75,176.73,117.0,4,0.5025,0.5506,0.0,2,0.227,No Promotion,63.0,COD
CUST014473,17.0,94.96,1606.13,114.0,8,0.0,0.6866,19.0,9,0.4187,,27.0,Debit Card
CUST000850,10.0,22.38,244.03,30.0,2,0.1992,0.5182,40.0,16,0.249,No Promotion,61.5,Credit Card
CUST019474,7.0,28.59,211.59,48.0,3,0.4475,0.7153,34.0,9,0.2844,Cashback,,Credit Card
CUST006179,2.0,270.05,551.98,170.0,2,0.0465,0.8146,18.0,0,0.7654,No Promotion,48.5,Credit Card
CUST004369,28.0,128.61,3748.54,32.0,8,0.2394,0.6219,21.0,17,0.3309,Discount,37.5,Credit Card
CUST005620,11.0,47.61,547.87,,2,0.4315,0.0,0.0,7,0.0789,No Promotion,,Credit Card
CUST004750,14.0,153.68,2132.77,48.0,4,0.0,0.0719,3.0,9,0.4745,Free Shipping,77.5,Credit Card
CUST009196,21.0,325.67,7340.19,46.0,4,0.0264,0.2544,0.0,9,0.5647,,71.0,COD
CUST011419,,55.29,2275.75,68.0,8,0.0,0.249,20.0,31,0.6151,Discount,73.0,Debit Card
CUST016439,8.0,145.67,1220.84,1.0,5,,0.4289,33.0,11,0.2631,Free Shipping,,Credit Card
CUST010161,5.0,98.99,446.55,67.0,3,0.1658,0.8187,21.0,0,0.6325,No Promotion,25.0,Credit Card
CUST003766,2.0,618.39,1246.16,183.0,1,0.0,0.5478,28.0,5,0.161,No Promotion,51.5,Debit Card
CUST004129,8.0,102.05,794.22,64.0,3,0.2274,0.0,12.0,8,0.6079,Cashback,95.0,Debit Card
CUST000079,15.0,30.34,414.66,46.0,1,,0.2449,35.0,0,0.3717,No Promotion,13.5,Debit Card
CUST004937,11.0,181.29,2052.46,,4,0.5076,0.8671,60.0,5,0.8685,Discount,34.5,Credit Card
CUST010149,10.0,265.06,2877.89,72.0,5,0.3495,,1.0,5,0.6438,No Promotion,,Wallet
CUST008149,14.0,99.24,1454.03,183.0,2,0.0365,0.1017,34.0,7,0.4692,Discount,57.0,Credit Card
CUST002972,1.0,23.89,25.19,115.0,1,0.0675,0.018,32.0,12,0.0,Discount,58.5,Debit Card
CUST003041,9.0,148.6,1218.83,83.0,2,0.0,0.3568,42.0,0,0.746,No Promotion,31.0,Credit Card
CUST004866,16.0,188.65,2924.84,76.0,4,0.4168,0.0,,0,0.1493,Discount,55.0,Credit Card
CUST016090,1.0,1220.56,1258.51,183.0,1,0.1684,0.4953,,3,0.7829,Free Shipping,,Debit Card
CUST011106,11.0,25.2,251.02,,5,0.3653,0.3395,44.0,0,0.3562,Cashback,90.0,COD
CUST013878,31.0,178.88,5035.18,69.0,6,,0.0,0.0,9,0.0,No Promotion,43.5,Credit Card
CUST004403,,75.19,251.87,183.0,3,0.3539,0.0,10.0,6,0.3423,Free Shipping,,COD
CUST010252,,153.98,1107.77,,3,0.4191,,,7,0.3851,Discount,83.5,Debit Card
CUST018095,2.0,205.81,386.48,92.0,2,0.0146,0.98,28.0,6,0.8172,Cashback,,Wallet
CUST004125,3.0,262.34,845.18,158.0,3,0.4306,0.2791,60.0,6,0.6404,Discount,30.5,Credit Card
CUST009669,7.0,101.89,783.64,54.0,1,0.2229,0.7224,60.0,6,0.97,Cashback,15.0,Credit Card
CUST001149,12.0,18.36,233.72,,3,0.4163,0.4671,33.0,3,0.7442,Free Shipping,40.5,Debit Card
CUST018887,5.0,400.93,1897.5,117.0,1,0.3457,0.5033,,3,0.2934,No Promotion,1.0,COD
CUST013759,13.0,111.34,1353.56,183.0,5,0.2491,0.5436,60.0,3,0.0216,Discount,61.0,Credit Card
CUST014800,18.0,69.37,1268.26,1.0,3,0.0,0.0,0.0,17,0.4102,Discount,20.0,Debit Card
CUST014432,13.0,181.82,2497.9,66.0,4,0.3153,0.4971,60.0,1,0.97,Discount,58.0,COD
CUST009175,1.0,22.05,22.15,1.0,1,0.027,,60.0,0,0.5827,No Promotion,95.0,Wallet
CUST004931,17.0,346.48,6247.99,183.0,4,0.1182,0.0,0.0,13,0.3982,Cashback,82.5,Credit Card
CUST016960,13.0,32.31,418.93,1.0,2,0.205,0.4849,31.0,7,0.8053,No Promotion,59.5,COD
CUST013073,8.0,22.3,195.79,,1,0.0672,0.1841,24.0,2,0.4179,Discount,54.5,Credit Card
CUST007355,1.0,19.62,19.69,54.0,1,0.0,0.6146,33.0,7,0.9279,No Promotion,66.0,Credit Card
CUST013222,24.0,58.67,1281.65,183.0,8,0.0,,,6,0.219,Free Shipping,71.0,Wallet
CUST013397,11.0,1193.61,12772.74,126.0,4,0.0775,0.0,24.0,1,0.1222,Cashback,35.5,Wallet
CUST000648,1.0,19.75,20.89,165.0,1,0.1447,0.1923,,0,0.4908,No Promotion,89.0,Credit Card
CUST018539,,34.03,1472.51,1.0,5,,0.3297,17.0,19,0.7357,No Promotion,36.5,Debit Card
CUST007347,8.0,319.27,2504.78,162.0,3,,,13.0,5,0.5096,No Promotion,67.5,Wallet
CUST012476,3.0,235.77,725.65,183.0,3,0.1568,0.5772,53.0,0,0.4781,Free Shipping,48.0,Debit Card
CUST002118,8.0,147.89,1195.48,1.0,5,,0.2237,39.0,0,0.0,Cashback,49.0,Wallet
CUST002444,18.0,42.17,813.94,71.0,6,0.2555,0.123,,0,0.2622,Free Shipping,41.0,COD
CUST010089,1.0,23.47,25.12,98.0,1,0.1571,0.1377,14.0,1,0.4244,No Promotion,37.0,Credit Card
CUST019277,14.0,59.52,903.46,110.0,7,0.039,0.4721,56.0,1,0.4299,No Promotion,94.5,Credit Card
CUST017403,,25.83,31.78,52.0,5,0.2385,0.1107,0.0,0,0.6506,No Promotion,30.5,Credit Card
CUST004066,13.0,124.43,1753.59,92.0,3,,0.3387,0.0,0,0.5028,Free Shipping,44.5,Credit Card
CUST001443,37.0,108.33,3806.43,1.0,7,0.4651,,40.0,15,0.4372,No Promotion,75.0,COD
CUST008800,8.0,87.34,699.77,36.0,4,0.3692,0.6542,44.0,5,0.4455,Free Shipping,66.5,COD
CUST008720,13.0,137.48,1941.72,146.0,2,0.2688,0.8009,43.0,13,0.7183,,92.0,Credit Card
CUST017418,7.0,391.08,2615.74,154.0,2,0.7524,0.6152,27.0,0,0.97,No Promotion,61.0,Debit Card
CUST014922,,276.81,6863.32,58.0,4,0.1395,,0.0,3,0.4094,Free Shipping,62.5,Credit Card
CUST012034,22.0,51.37,1130.44,76.0,3,,,18.0,11,0.633,Free Shipping,73.0,Debit Card
CUST015565,14.0,30.07,414.22,,3,0.4281,0.6997,51.0,20,0.6152,Discount,,Credit Card
CUST010665,,156.14,1646.65,26.0,4,,0.6451,22.0,4,0.9162,No Promotion,86.0,Credit Card
CUST017961,26.0,45.98,1123.37,183.0,3,0.1591,0.6942,35.0,0,0.1118,,,Credit Card
CUST005180,14.0,26.37,380.88,1.0,2,0.1402,0.4134,9.0,12,0.6407,No Promotion,66.5,Credit Card
CUST019326,18.0,261.59,4404.11,52.0,6,0.6648,0.4217,60.0,12,0.97,No Promotion,,Credit Card
CUST016890,13.0,24.19,327.75,,8,0.2736,0.6484,33.0,19,0.7021,,32.0,Credit Card
CUST016262,,80.45,1029.73,76.0,1,,0.4578,53.0,0,0.5166,No Promotion,,Credit Card
CUST018570,,62.93,260.32,1.0,5,0.3148,0.6863,60.0,2,0.97,No Promotion,89.0,Debit Card
CUST011263,,116.25,245.09,183.0,1,0.0,0.642,60.0,0,0.3158,Discount,37.5,Credit Card
CUST015850,1.0,34.19,35.51,51.0,1,0.2185,0.2879,5.0,0,0.0,Free Shipping,40.5,Credit Card
CUST017018,3.0,44.59,123.64,145.0,3,0.7124,0.98,54.0,6,0.7196,No Promotion,34.0,COD
CUST015744,15.0,142.48,2190.7,12.0,5,0.0086,0.2359,0.0,7,0.2349,Cashback,,Debit Card
CUST000877,1.0,18.57,19.1,,1,0.2439,,50.0,0,0.5346,,26.0,Wallet
CUST018440,14.0,32.05,414.86,183.0,1,0.135,,48.0,4,0.1086,No Promotion,100.0,Credit Card
CUST019694,,14.46,648.35,,1,0.0363,0.1285,0.0,2,0.7567,Cashback,95.0,Credit Card
CUST006159,1.0,340.45,367.91,60.0,1,0.384,0.3676,,0,0.345,No Promotion,,COD
CUST011293,1.0,301.5,327.6,1.0,1,0.2625,0.3067,12.0,6,0.7544,No Promotion,95.0,COD
CUST011057,24.0,164.05,3567.02,78.0,8,0.179,0.98,0.0,0,0.6685,No Promotion,50.0,Debit Card
CUST011201,1.0,317.05,329.21,154.0,1,0.062,0.4597,5.0,0,0.5265,No Promotion,42.0,Credit Card
CUST014620,10.0,77.3,732.58,132.0,3,,0.635,18.0,5,0.0,,46.5,Credit Card
CUST012505,24.0,116.2,2926.33,29.0,4,0.1863,0.6341,0.0,21,0.2301,No Promotion,52.0,Debit Card
CUST013388,19.0,130.98,2416.48,167.0,7,0.1322,0.2467,,0,0.2718,Free Shipping,82.5,Credit Card
CUST003036,2.0,22.52,42.56,183.0,2,0.1689,,,0,0.037,,41.0,Wallet
CUST010194,25.0,170.38,4234.6,183.0,3,0.4298,0.3973,7.0,0,0.4243,Cashback,62.0,Wallet
CUST016670,,42.89,337.56,25.0,1,0.2707,0.388,25.0,0,0.9563,Discount,63.0,Debit Card
CUST010943,19.0,111.66,2089.38,65.0,5,0.0,0.0771,35.0,12,0.3066,Discount,51.0,Credit Card
CUST009827,,290.04,2121.86,42.0,2,0.2245,0.3834,50.0,8,0.8281,Free Shipping,,Credit Card
CUST006884,17.0,28.99,538.43,132.0,4,0.1115,0.526,0.0,8,0.2099,Cashback,76.0,Wallet
CUST018697,2.0,240.32,484.69,107.0,2,0.321,0.6551,15.0,0,0.97,Discount,31.0,COD
CUST004256,9.0,29.31,274.19,38.0,2,0.3612,0.4598,45.0,11,0.2976,Discount,91.5,Debit Card
CUST005703,42.0,227.41,8930.26,183.0,8,0.4772,0.0,,1,0.5387,Discount,0.0,Credit Card
CUST018489,1.0,762.47,819.52,154.0,1,0.4125,0.98,3.0,3,0.1583,Free Shipping,65.0,COD
CUST009988,1.0,26.0,28.26,1.0,1,0.3015,0.5405,33.0,1,0.97,Free Shipping,73.0,COD
CUST015154,5.0,312.37,1429.16,20.0,3,0.0488,0.587,32.0,4,0.2949,Discount,95.0,Credit Card
CUST000921,36.0,21.58,793.9,39.0,4,0.362,0.0,6.0,23,0.7489,No Promotion,21.5,Wallet
CUST001561,15.0,211.48,3056.83,42.0,3,0.0,0.5987,31.0,7,0.4576,No Promotion,85.0,Wallet
CUST002043,28.0,41.14,1104.42,98.0,5,0.007,0.1685,23.0,18,0.0,Cashback,68.0,Wallet
CUST014141,36.0,37.55,1302.32,126.0,8,0.7879,0.3961,43.0,0,0.5731,No Promotion,,Debit Card
CUST004919,8.0,128.37,1016.79,110.0,4,0.1744,0.3928,,0,0.2577,Discount,67.5,Debit Card
CUST004568,1.0,26.65,27.67,102.0,1,0.4062,,0.0,0,0.3519,No Promotion,80.5,Credit Card
CUST003283,5.0,202.89,1071.0,,1,0.0644,,46.0,7,0.97,Cashback,,Wallet
CUST003332,13.0,85.24,1036.96,161.0,6,0.0986,0.8241,43.0,7,0.4149,,58.0,Wallet
CUST016789,,61.36,2396.21,134.0,1,0.1313,0.3785,31.0,5,0.7632,Discount,62.5,Debit Card
CUST004073,14.0,41.89,540.08,86.0,4,0.5432,0.3433,44.0,0,0.4619,No Promotion,6.5,Debit Card
CUST005538,1.0,978.17,993.89,110.0,1,,0.98,44.0,2,0.3753,No Promotion,65.5,Credit Card
CUST008465,1.0,25.28,26.21,166.0,1,0.0982,,47.0,1,0.4458,No Promotion,58.0,Credit Card
CUST009377,37.0,46.39,1553.39,154.0,7,0.4778,0.5291,50.0,14,0.97,No Promotion,48.0,COD
CUST010587,,278.08,2376.08,102.0,1,0.2224,0.2889,0.0,12,0.6635,Discount,20.5,Credit Card
CUST002501,19.0,59.87,1246.73,3.0,6,0.113,0.6672,,21,0.97,Cashback,62.5,COD
CUST019596,2.0,37.53,67.72,72.0,2,0.5608,0.3013,9.0,0,0.4016,No Promotion,79.5,Credit Card
CUST002678,4.0,26.91,98.26,,4,0.343,0.5194,60.0,0,0.6662,Discount,51.5,Debit Card
CUST016173,13.0,37.41,494.41,102.0,3,0.1139,0.5033,0.0,1,0.7845,Free Shipping,60.0,Debit Card
CUST006727,1.0,25.49,25.65,126.0,1,,,20.0,2,0.5091,Discount,78.0,Wallet
CUST007489,10.0,584.13,5379.05,156.0,4,0.5057,0.98,54.0,0,0.2714,Free Shipping,,Debit Card
CUST014720,11.0,118.28,1403.78,1.0,6,,0.3959,16.0,11,0.5739,Discount,75.0,Credit Card
CUST015538,,187.66,446.11,171.0,4,,,53.0,4,0.2804,Discount,57.5,Credit Card
CUST002652,21.0,121.6,2550.92,72.0,1,0.3681,0.8545,51.0,1,0.0,No Promotion,55.0,Debit Card
CUST016738,10.0,143.37,1446.23,64.0,1,0.0978,0.7612,,3,0.9563,Free Shipping,6.5,Debit Card
CUST008437,22.0,98.43,2293.75,107.0,3,0.0842,0.3868,0.0,8,0.3015,Discount,91.0,Credit Card
CUST012227,7.0,44.38,285.68,122.0,4,0.0439,0.8913,48.0,0,0.4371,No Promotion,54.0,Debit Card
CUST013754,,97.92,1202.32,165.0,5,0.4345,0.4666,5.0,12,0.2451,No Promotion,43.0,Credit Card
CUST017061,,47.36,244.78,83.0,3,,0.1607,60.0,0,0.3987,Cashback,34.5,Credit Card
CUST012058,2.0,21.67,42.98,,1,0.254,0.98,16.0,0,0.635,Discount,55.5,Wallet
CUST003483,9.0,26.74,228.51,96.0,5,0.2544,0.2404,0.0,0,0.0,No Promotion,68.0,Debit Card
CUST002403,21.0,66.11,1434.14,132.0,6,0.2169,0.2984,22.0,10,0.0,Free Shipping,,Debit Card
CUST013412,19.0,23.38,474.44,1.0,8,0.3427,0.4363,22.0,10,0.97,No Promotion,78.0,Credit Card
CUST019759,19.0,39.48,767.61,176.0,5,0.2595,,0.0,1,0.1404,Cashback,59.5,Wallet
CUST011823,9.0,23.19,197.19,,1,0.3771,0.4562,0.0,3,0.0,Cashback,49.5,Credit Card
CUST000902,2.0,34.88,73.66,17.0,1,0.456,0.0748,48.0,1,0.5607,Cashback,,Credit Card
CUST012906,5.0,16.32,88.82,168.0,1,,0.8407,17.0,4,0.4316,Free Shipping,88.0,Wallet
CUST002986,21.0,133.13,2606.15,1.0,6,0.153,0.9208,35.0,0,0.3597,,53.0,Debit Card
CUST004096,14.0,242.58,3228.71,90.0,2,0.4544,0.0,1.0,6,0.3748,Cashback,,Credit Card
CUST017688,6.0,77.02,464.86,122.0,4,0.1642,0.9794,60.0,6,0.8055,,,Credit Card
CUST006592,29.0,216.47,6578.61,170.0,4,0.2784,0.98,0.0,32,0.6261,No Promotion,88.5,Debit Card
CUST016741,,209.27,4960.47,34.0,5,0.1706,,,12,0.1648,Discount,51.0,Wallet
CUST008207,,88.87,1809.18,183.0,2,0.364,0.3311,27.0,7,0.6231,,29.0,Debit Card
CUST000131,,112.34,4154.07,183.0,5,0.3321,0.668,11.0,20,0.2817,Free Shipping,43.5,Wallet
CUST018668,1.0,31.0,31.11,37.0,1,0.3322,0.7324,60.0,0,0.5498,,76.5,Wallet
CUST009052,42.0,81.92,3301.39,25.0,8,0.2712,0.0,45.0,0,0.8919,Cashback,,Debit Card
CUST013309,1.0,275.45,298.17,152.0,1,0.0029,0.0,0.0,0,0.5479,Discount,,Credit Card
CUST000269,4.0,14.75,62.57,1.0,1,0.3515,0.7944,21.0,5,0.0,Free Shipping,,Credit Card
CUST007210,17.0,277.94,4279.74,8.0,6,0.4767,0.2145,0.0,0,0.3885,,41.5,Debit Card
CUST004681,1.0,15.22,16.52,1.0,1,0.3226,0.98,0.0,0,0.363,Free Shipping,,Credit Card
CUST012448,1.0,14.93,15.9,62.0,1,0.5004,0.0,34.0,5,0.168,Discount,,Wallet
CUST003938,15.0,105.58,1654.33,138.0,5,,0.2394,47.0,18,0.97,Cashback,54.5,COD
CUST012933,20.0,45.17,933.44,144.0,8,0.2517,0.0,28.0,6,0.2495,Discount,100.0,Debit Card
CUST007525,12.0,15.46,197.67,105.0,4,0.2928,0.5473,31.0,4,0.0,,17.5,Wallet
CUST008385,9.0,318.32,2892.74,57.0,3,,0.558,,0,0.5046,No Promotion,47.5,COD
CUST008874,11.0,35.08,364.87,108.0,6,0.3518,0.0,7.0,8,0.5971,Free Shipping,71.0,Wallet
CUST005344,22.0,459.3,9969.41,,6,0.0,0.0559,58.0,1,0.9185,Cashback,39.0,Credit Card
CUST007922,24.0,231.29,5435.59,25.0,5,0.7847,0.7464,43.0,10,0.9177,Cashback,19.5,Debit Card
CUST002816,2.0,15.52,32.08,68.0,1,0.1913,0.6256,39.0,0,0.97,Cashback,,Debit Card
CUST014546,17.0,81.78,1516.47,73.0,1,,0.4373,33.0,10,0.7141,No Promotion,99.5,Credit Card
CUST002472,25.0,157.6,3906.7,160.0,7,0.0461,0.5887,60.0,3,0.2575,Discount,45.0,Wallet
CUST001340,20.0,137.91,2834.75,120.0,8,0.1987,0.7071,24.0,0,0.5568,No Promotion,,Credit Card
CUST013385,39.0,134.3,4900.11,149.0,7,0.0,0.2238,40.0,21,0.5339,No Promotion,89.5,Credit Card
CUST005756,,76.57,1813.17,,5,0.4696,,60.0,14,0.166,Discount,43.5,COD
CUST018321,,161.09,672.33,1.0,1,0.5846,0.7055,20.0,2,0.142,Free Shipping,82.5,Credit Card
CUST019286,11.0,63.8,738.8,47.0,2,0.0,0.2227,32.0,10,0.3198,Discount,42.0,Wallet
CUST014882,10.0,24.89,272.49,46.0,6,,0.0,7.0,0,0.1039,Cashback,,Credit Card
CUST016487,18.0,24.94,492.69,169.0,4,0.2007,0.4998,15.0,0,0.6574,Discount,65.5,Debit Card
CUST017101,13.0,173.91,2267.8,183.0,5,0.0,0.0,23.0,0,0.254,Free Shipping,17.0,Credit Card
CUST001982,5.0,339.94,1822.28,95.0,1,0.003,0.6331,0.0,0,0.6682,No Promotion,22.0,Debit Card
CUST009606,3.0,129.96,408.36,138.0,3,,,36.0,1,0.1551,,,Debit Card
CUST008377,19.0,236.68,4519.01,166.0,3,0.2247,0.7883,57.0,22,0.9006,No Promotion,88.5,Credit Card
CUST013589,30.0,209.94,5706.29,90.0,6,0.1998,0.0541,39.0,18,0.195,Cashback,54.5,Credit Card
CUST011896,22.0,71.11,1713.65,24.0,2,,0.3195,30.0,13,0.7942,No Promotion,,Credit Card
CUST004167,1.0,934.66,1014.74,73.0,1,0.0008,0.0442,45.0,7,0.0212,Discount,54.5,Wallet
CUST017167,5.0,203.94,1023.4,134.0,1,0.224,0.9797,42.0,0,0.8024,Cashback,,Credit Card
CUST017020,8.0,130.62,1012.45,,4,0.2886,0.1798,2.0,6,0.97,Discount,70.5,Credit Card
CUST018357,21.0,390.93,7572.13,100.0,6,0.2288,0.7647,24.0,19,0.6634,No Promotion,64.5,Credit Card
CUST006864,15.0,189.3,2586.88,107.0,2,0.3393,0.3074,18.0,0,0.3114,No Promotion,24.5,Credit Card
CUST004139,,46.87,1662.48,10.0,1,0.2885,0.8571,60.0,0,0.5162,,37.0,COD
CUST010045,13.0,117.37,1498.18,53.0,1,0.3314,0.2353,53.0,8,0.576,No Promotion,39.0,Debit Card
CUST014038,42.0,54.62,2322.89,78.0,5,0.1424,0.0,0.0,3,0.6307,Discount,65.0,Debit Card
CUST014028,2.0,378.52,726.98,1.0,2,,0.4547,35.0,0,0.373,,79.5,Credit Card
CUST000458,29.0,90.71,2690.55,70.0,7,0.126,0.3539,24.0,4,0.2275,Discount,100.0,Debit Card
CUST013939,15.0,210.03,3313.53,130.0,5,0.0269,0.8677,19.0,3,0.8283,,,Wallet
CUST018450,7.0,28.32,213.81,74.0,2,,0.4748,45.0,3,0.6484,,95.5,Debit Card
CUST013390,30.0,29.6,887.3,164.0,8,0.2362,0.0696,0.0,8,0.0612,,,Debit Card
CUST010456,,135.39,4088.43,177.0,5,0.2824,0.5093,60.0,6,0.206,Cashback,79.0,Debit Card
CUST017978,19.0,36.89,641.59,1.0,1,,0.9186,33.0,2,0.97,No Promotion,46.0,Credit Card
CUST011708,4.0,13.48,57.74,120.0,2,0.2584,0.2244,15.0,17,0.5943,Cashback,56.5,Debit Card
CUST010853,24.0,33.88,870.67,,8,0.0084,0.0,34.0,16,0.2542,Discount,7.0,Wallet
CUST005697,25.0,91.23,2213.87,92.0,6,0.3169,0.2929,46.0,12,0.5556,Discount,54.5,Debit Card
CUST008182,11.0,38.92,403.04,50.0,4,0.0457,0.3847,39.0,2,0.9262,No Promotion,46.0,Credit Card
CUST015291,3.0,60.13,186.65,72.0,2,0.0,0.6954,19.0,0,0.8094,,48.5,Debit Card
CUST009844,7.0,17.59,129.46,34.0,7,,,60.0,9,0.3603,Free Shipping,55.5,Debit Card
CUST005063,5.0,20.33,106.15,134.0,2,0.0341,0.3945,37.0,0,0.5058,No Promotion,47.0,Debit Card
CUST018053,22.0,54.52,1096.62,183.0,1,0.4115,0.0,12.0,0,0.0,Discount,16.5,Debit Card
CUST014238,11.0,115.23,1390.29,17.0,4,0.4127,,1.0,1,0.6322,Free Shipping,52.0,Credit Card
CUST008068,17.0,108.45,1860.1,50.0,2,0.2063,0.3785,60.0,17,0.7019,Free Shipping,21.5,Credit Card
CUST000004,30.0,38.42,1177.57,34.0,8,0.0715,0.7426,0.0,0,0.5357,,79.0,COD
CUST018617,31.0,163.74,4614.32,178.0,8,0.1116,0.5827,20.0,2,0.3333,No Promotion,45.0,Debit Card
CUST015302,14.0,51.89,655.52,64.0,4,0.0879,,20.0,12,0.4084,No Promotion,,Debit Card
CUST002440,28.0,243.1,6298.11,,3,0.3224,0.2794,12.0,15,0.6835,Free Shipping,31.0,Debit Card
CUST012900,10.0,28.02,274.1,152.0,1,0.1046,0.754,,15,0.2736,Free Shipping,62.5,Wallet
CUST004444,9.0,238.18,2334.28,1.0,1,0.1839,0.1758,3.0,0,0.0,Discount,,Credit Card
CUST005357,6.0,147.38,924.62,28.0,3,0.0,,60.0,1,0.3594,No Promotion,71.0,Wallet
CUST001575,15.0,111.33,1836.65,80.0,5,,,0.0,3,0.8424,No Promotion,65.0,Credit Card
CUST005599,1.0,14.97,16.37,183.0,1,0.0714,,44.0,0,0.3503,No Promotion,45.5,Credit Card
CUST012201,6.0,182.65,1008.18,12.0,4,0.5569,0.7818,11.0,11,0.0,No Promotion,59.0,Credit Card
CUST016854,1.0,30.97,33.09,14.0,1,0.1918,0.0,,2,0.6156,Free Shipping,70.5,Debit Card
CUST005749,1.0,32.75,35.73,138.0,1,0.5802,0.0,60.0,1,0.9529,Free Shipping,73.0,Wallet
CUST018840,1.0,190.35,207.85,101.0,1,0.1333,0.9001,43.0,6,0.7041,No Promotion,65.0,Credit Card
CUST018845,,52.86,2296.34,166.0,6,0.1481,0.9232,18.0,14,0.97,No Promotion,60.0,COD
CUST012774,5.0,266.83,1266.26,183.0,3,0.011,0.5003,60.0,0,0.6476,Discount,59.5,Wallet
CUST013428,12.0,29.42,369.5,1.0,1,0.587,0.6452,60.0,0,0.3187,No Promotion,73.5,COD
CUST003032,2.0,375.42,788.9,176.0,2,0.0262,0.5479,33.0,0,0.6443,No Promotion,100.0,Wallet
CUST011861,13.0,301.06,3924.88,140.0,8,0.0762,0.1651,15.0,3,0.1371,Discount,48.5,Credit Card
CUST011862,15.0,60.83,838.53,120.0,3,0.0665,0.1838,46.0,16,0.2104,,88.0,Credit Card
CUST005151,1.0,28.17,28.94,183.0,1,0.0,0.98,57.0,2,0.9357,No Promotion,91.5,COD
CUST000794,1.0,30.02,32.87,,1,0.4383,0.7983,33.0,0,0.2408,Cashback,77.5,Wallet
CUST002451,6.0,179.64,1035.51,1.0,4,0.375,0.0624,60.0,0,0.3034,Cashback,,Credit Card
CUST001177,42.0,362.75,15941.3,150.0,8,0.2947,0.6659,45.0,3,0.6486,Cashback,56.0,Credit Card
CUST017856,20.0,238.65,4537.71,70.0,6,0.0,0.5691,47.0,2,0.3171,Cashback,40.0,Credit Card
CUST005400,12.0,171.02,1981.93,,5,0.3354,,,13,0.0,Cashback,85.0,COD
CUST019392,24.0,76.54,1777.08,22.0,5,0.7467,0.4989,50.0,7,0.7841,Cashback,0.0,Wallet
CUST012006,6.0,37.32,207.6,50.0,5,0.3056,0.3463,22.0,0,0.2349,Free Shipping,100.0,Credit Card
CUST016304,30.0,23.11,672.64,183.0,5,0.2636,0.1253,0.0,3,0.1659,Discount,85.5,Credit Card
CUST000043,12.0,59.34,743.91,90.0,2,,0.6835,15.0,1,0.97,No Promotion,88.0,COD
CUST003092,12.0,261.62,3077.46,14.0,3,0.3405,0.0,0.0,13,0.6171,Discount,47.5,Debit Card
CUST011703,5.0,146.97,705.41,,2,0.4531,0.7093,60.0,5,0.5067,No Promotion,36.0,COD
CUST018375,5.0,26.2,136.26,,4,0.0677,0.3621,60.0,7,0.4593,Discount,0.0,Debit Card
CUST017103,35.0,111.31,3907.96,49.0,7,,0.4103,4.0,25,0.5549,Free Shipping,34.0,Credit Card
CUST004602,6.0,174.79,1035.29,47.0,6,0.1168,0.98,37.0,0,0.4231,Cashback,47.5,Wallet
CUST002573,16.0,162.14,2747.93,183.0,4,0.0758,0.98,,16,0.5073,,37.0,Credit Card
CUST017187,16.0,81.47,1272.72,94.0,4,0.2003,,60.0,1,0.5837,Discount,18.0,Wallet
CUST010636,10.0,85.66,864.2,48.0,3,0.1886,0.5808,37.0,1,0.3406,No Promotion,60.0,COD
CUST011332,11.0,423.95,4226.73,40.0,4,,0.2776,42.0,0,0.2875,Discount,50.5,Credit Card
CUST011244,39.0,202.55,7645.72,18.0,6,0.1601,0.5676,14.0,18,0.9695,Free Shipping,46.0,Credit Card
CUST019324,5.0,366.64,1736.73,1.0,5,0.3724,0.5482,54.0,4,0.3356,Free Shipping,7.0,Debit Card
CUST009452,41.0,202.59,8947.0,,6,0.4277,,,7,0.6645,No Promotion,16.5,Credit Card
CUST016809,,78.8,235.89,88.0,2,,0.4943,,6,0.2892,No Promotion,61.0,Credit Card
